"company_type","name","type","Địa chỉ","street","street2","city","zip","country_id","vat","function","phone","email","title","user_id","company_id","pricelist","property_account_payable_id","property_account_receivable_id"
"person","Lê Hãn An","contact","số 206, hẻm 31, đường Nguyễn Kiều Thu, phường Thới An, quận Quận 12, thành phố Hồ Chí Minh","số 206, hẻm 31","đường Nguyễn Kiều Thu, phường Thới An, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0914046851","lehanan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Yến","contact","số 246, hẻm 97, đường Trần Lâm Cao, phường Đa Phúc, quận Dương Kinh, thành phố Hải Phòng","số 246, hẻm 97","đường Trần Lâm Cao, phường Đa Phúc, quận Dương Kinh","Hải Phòng","180000","84","","Chủ shop","0995836878","leyen@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Ngô Trà","contact","số 253, xóm Liễu Hảo, thôn Quỳnh Hoa, xã Hòa Sơn, huyện Hòa Vang, thành phố Đà Nẵng","số 253, xóm Liễu Hảo","thôn Quỳnh Hoa, xã Hòa Sơn, huyện Hòa Vang","Đà Nẵng","550000","84","","Chủ shop","0919862968","ngotra@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Đại Hạnh","contact","số 732, hẻm 48, đường Lê Triệu Long, phường Hưng Phú, quận Cái Răng, thành phố Cần Thơ","số 732, hẻm 48","đường Lê Triệu Long, phường Hưng Phú, quận Cái Răng","Cần Thơ","900000","84","","Chủ shop","0950465791","nguyendaihanh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Võ An","contact","số 852, xóm 8, thôn Dũng Uyển, xã Ngũ Lão, huyện Thủy Nguyên, thành phố Hải Phòng","số 852, xóm 8","thôn Dũng Uyển, xã Ngũ Lão, huyện Thủy Nguyên","Hải Phòng","180000","84","","Chủ shop","0961328338","voan@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Tiên Thái Trúc","contact","số 718, xóm 10, thôn 10, xã Lê Lợi, huyện Thường Tín, thành phố Hà Nội","số 718, xóm 10","thôn 10, xã Lê Lợi, huyện Thường Tín","Hà Nội","100000","84","","Chủ shop","0914044502","nguyentienthaitruc@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Ðạt Nghĩa Nghĩa","contact","số 12, đường Phan Xuân Nghi, phường 7, quận Gò Vấp, thành phố Hồ Chí Minh","số 12, đường Phan Xuân Nghi","phường 7, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0882951750","nguyenðatnghianghia@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Nghi","contact","số 970, đường Đặng Dương Tấn, phường Phương Liên, quận Đống Đa, thành phố Hà Nội","số 970, đường Đặng Dương Tấn","phường Phương Liên, quận Đống Đa","Hà Nội","100000","84","","Chủ shop","0971571841","lenghi@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Thọ Diệu","contact","số 448, đường Dao Tuyết, phường Tăng Nhơn Phú A, quận Quận 9, thành phố Hồ Chí Minh","số 448, đường Dao Tuyết","phường Tăng Nhơn Phú A, quận Quận 9","Hồ Chí Minh","700000","84","","Chủ shop","0965697833","nguyenthodieu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Quân Tài","contact","số 413, xóm Thoa Thu, thôn Trà Diễm, xã Cao Thành, huyện Ứng Hòa, thành phố Hà Nội","số 413, xóm Thoa Thu","thôn Trà Diễm, xã Cao Thành, huyện Ứng Hòa","Hà Nội","100000","84","","Chủ shop","0991887059","nguyenquantai@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Ðạo Hiểu","contact","số 71, đường Chuyên Hiền, phường Phương Liệt, quận Thanh Xuân, thành phố Hà Nội","số 71, đường Chuyên Hiền","phường Phương Liệt, quận Thanh Xuân","Hà Nội","100000","84","","Chủ shop","0966958016","hoangðaohieu@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Hồng","contact","số 680, hẻm 6, đường Công Thụ, phường Phú Thạnh, quận Tân Phú, thành phố Hồ Chí Minh","số 680, hẻm 6","đường Công Thụ, phường Phú Thạnh, quận Tân Phú","Hồ Chí Minh","700000","84","","Chủ shop","0883180174","vuhong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Quyên Thi","contact","số 529, đường Nguyễn Ý Thịnh, phường Yên Phụ, quận Tây Hồ, thành phố Hà Nội","số 529, đường Nguyễn Ý Thịnh","phường Yên Phụ, quận Tây Hồ","Hà Nội","100000","84","","Chủ shop","0919860011","phamquyenthi@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Cầm Ðường Minh","contact","số 525, hẻm Ẩn Triều, đường Ngô Hảo Anh, phường Nam Sơn, quận Kiến An, thành phố Hải Phòng","số 525, hẻm Ẩn Triều","đường Ngô Hảo Anh, phường Nam Sơn, quận Kiến An","Hải Phòng","180000","84","","Chủ shop","0898160438","nguyencamðuongminh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Xuân","contact","số 986, đường Hoàng Hảo An, phường Thịnh Liệt, quận Hoàng Mai, thành phố Hà Nội","số 986, đường Hoàng Hảo An","phường Thịnh Liệt, quận Hoàng Mai","Hà Nội","100000","84","","Chủ shop","0996373727","lexuan@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Tú Loan Phương","contact","số 649, đường Bảo Ly, phường Hiệp Thành, quận Quận 12, thành phố Hồ Chí Minh","số 649, đường Bảo Ly","phường Hiệp Thành, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0930445316","letuloanphuong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Bạch","contact","số 667, xóm 6, thôn Hải Kiên, xã Tân Thới Nhì, huyện Hóc Môn, thành phố Hồ Chí Minh","số 667, xóm 6","thôn Hải Kiên, xã Tân Thới Nhì, huyện Hóc Môn","Hồ Chí Minh","700000","84","","Chủ shop","0996079441","tranbach@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Trâm Toản Tuệ","contact","số 805, đường Nguyễn Băng Quyết, phường Trung Mỹ Tây, quận Quận 12, thành phố Hồ Chí Minh","số 805, đường Nguyễn Băng Quyết","phường Trung Mỹ Tây, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0864819350","nguyentramtoantue@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Lai Việt","contact","số 984, xóm 1, thôn 2, xã Ngũ Đoan, huyện Kiến Thụy, thành phố Hải Phòng","số 984, xóm 1","thôn 2, xã Ngũ Đoan, huyện Kiến Thụy","Hải Phòng","180000","84","","Chủ shop","0862230863","lelaiviet@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Liễu Xuyến Lệ","contact","số 723, đường Lê Huyền Thạch, phường Bình Chiểu, quận Thủ Đức, thành phố Hồ Chí Minh","số 723, đường Lê Huyền Thạch","phường Bình Chiểu, quận Thủ Đức","Hồ Chí Minh","700000","84","","Chủ shop","0895874860","phanlieuxuyenle@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Ngô Kim Nhân","contact","số 263, hẻm 38, đường Nguyễn Hào Cao, phường Mộ Lao, quận Hà Đông, thành phố Hà Nội","số 263, hẻm 38","đường Nguyễn Hào Cao, phường Mộ Lao, quận Hà Đông","Hà Nội","100000","84","","Chủ shop","0938847642","ngokimnhan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Cao Châu Hòa","contact","số 646, đường Hoàng Khai Khôi, phường An Lạc A, quận Bình Tân, thành phố Hồ Chí Minh","số 646, đường Hoàng Khai Khôi","phường An Lạc A, quận Bình Tân","Hồ Chí Minh","700000","84","","Chủ shop","0973059098","vucaochauhoa@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Ðiệp Tín Bích","contact","số 277, xóm 1, thôn Ngạn Quốc, xã Cao Dương, huyện Thanh Oai, thành phố Hà Nội","số 277, xóm 1","thôn Ngạn Quốc, xã Cao Dương, huyện Thanh Oai","Hà Nội","100000","84","","Chủ shop","0931365449","nguyenðieptinbich@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Nhàn Cẩn Quế","contact","số 85, xóm 2, thôn 9, xã Vân Phúc, huyện Phúc Thọ, thành phố Hà Nội","số 85, xóm 2","thôn 9, xã Vân Phúc, huyện Phúc Thọ","Hà Nội","100000","84","","Chủ shop","0908015834","phamnhancanque@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Bảo","contact","số 555, xóm 4, thôn 4, xã Đồng Tiến, huyện Ứng Hòa, thành phố Hà Nội","số 555, xóm 4","thôn 4, xã Đồng Tiến, huyện Ứng Hòa","Hà Nội","100000","84","","Chủ shop","0908848231","lebao@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Nghiêm Chi","contact","số 196, hẻm Nhi Chi, đường Nguyễn Thủy Thanh, phường Linh Đông, quận Thủ Đức, thành phố Hồ Chí Minh","số 196, hẻm Nhi Chi","đường Nguyễn Thủy Thanh, phường Linh Đông, quận Thủ Đức","Hồ Chí Minh","700000","84","","Chủ shop","0904685013","trannghiemchi@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Thăng","contact","số 306, đường Vũ Dân Trúc, phường Đông Hải 1, quận Hải An, thành phố Hải Phòng","số 306, đường Vũ Dân Trúc","phường Đông Hải 1, quận Hải An","Hải Phòng","180000","84","","Chủ shop","0930223726","vuthang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Luân Hạ","contact","số 791, xóm Ca Nhân, thôn 4, xã Tản Lĩnh, huyện Ba Vì, thành phố Hà Nội","số 791, xóm Ca Nhân","thôn 4, xã Tản Lĩnh, huyện Ba Vì","Hà Nội","100000","84","","Chủ shop","0883268221","leluanha@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Chiến","contact","số 827, hẻm Việt Hùng, đường Hương Hạnh, phường 1, quận Quận 8, thành phố Hồ Chí Minh","số 827, hẻm Việt Hùng","đường Hương Hạnh, phường 1, quận Quận 8","Hồ Chí Minh","700000","84","","Chủ shop","0931925804","tranchien@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn San Hoài Ái","contact","số 761, đường Huỳnh Di Trúc, phường Thanh Trì, quận Hoàng Mai, thành phố Hà Nội","số 761, đường Huỳnh Di Trúc","phường Thanh Trì, quận Hoàng Mai","Hà Nội","100000","84","","Chủ shop","0993931238","nguyensanhoaiai@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Đan Diệp","contact","số 688, hẻm Văn Vy, đường Trần Trác Tuyết, phường Đằng Hải, quận Hải An, thành phố Hải Phòng","số 688, hẻm Văn Vy","đường Trần Trác Tuyết, phường Đằng Hải, quận Hải An","Hải Phòng","180000","84","","Chủ shop","0939050099","ledandiep@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Chương Lưu","contact","số 65, đường Huỳnh Trường Phi, phường Quỳnh Mai, quận Hai Bà Trưng, thành phố Hà Nội","số 65, đường Huỳnh Trường Phi","phường Quỳnh Mai, quận Hai Bà Trưng","Hà Nội","100000","84","","Chủ shop","0975602354","nguyenchuongluu@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Lân Hưng","contact","số 295, đường Nguyễn Lập Thiệu, phường Trại Chuối, quận Hồng Bàng, thành phố Hải Phòng","số 295, đường Nguyễn Lập Thiệu","phường Trại Chuối, quận Hồng Bàng","Hải Phòng","180000","84","","Chủ shop","0993777431","tranlanhung@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Hằng Hoa","contact","số 419, xóm 3, thôn 2, xã Đồng Thái, huyện Ba Vì, thành phố Hà Nội","số 419, xóm 3","thôn 2, xã Đồng Thái, huyện Ba Vì","Hà Nội","100000","84","","Chủ shop","0917778849","nguyenhanghoa@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Kim Huy Duy Linh","contact","số 928, hẻm 96, đường Ca Vy, phường 14, quận Quận 4, thành phố Hồ Chí Minh","số 928, hẻm 96","đường Ca Vy, phường 14, quận Quận 4","Hồ Chí Minh","700000","84","","Chủ shop","0996957959","kimhuyduylinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Ðạo Duy","contact","số 592, xóm Tâm Thủy, thôn Liễu Xuân, xã Tân Kiên, huyện Bình Chánh, thành phố Hồ Chí Minh","số 592, xóm Tâm Thủy","thôn Liễu Xuân, xã Tân Kiên, huyện Bình Chánh","Hồ Chí Minh","700000","84","","Chủ shop","0926706660","nguyenðaoduy@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Phương Vân Thiếu","contact","số 24, hẻm 93, đường Võ Trâm, phường Thượng Cát, quận Bắc Từ Liêm, thành phố Hà Nội","số 24, hẻm 93","đường Võ Trâm, phường Thượng Cát, quận Bắc Từ Liêm","Hà Nội","100000","84","","Chủ shop","0950717571","phanphuongvanthieu@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Lân Chiến Hạnh","contact","số 91, xóm 6, thôn 1, xã Cộng Hiền, huyện Vĩnh Bảo, thành phố Hải Phòng","số 91, xóm 6","thôn 1, xã Cộng Hiền, huyện Vĩnh Bảo","Hải Phòng","180000","84","","Chủ shop","0881027204","phanlanchienhanh@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Mầu Trường Hạnh Nhã","contact","số 783, hẻm 67, đường Trần Bắc Trân, phường Hoàng Văn Thụ, quận Hồng Bàng, thành phố Hải Phòng","số 783, hẻm 67","đường Trần Bắc Trân, phường Hoàng Văn Thụ, quận Hồng Bàng","Hải Phòng","180000","84","","Chủ shop","0947762877","mautruonghanhnha@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Diễm","contact","số 998, xóm Thuyết Ngọc, thôn 3, xã Thanh Văn, huyện Thanh Oai, thành phố Hà Nội","số 998, xóm Thuyết Ngọc","thôn 3, xã Thanh Văn, huyện Thanh Oai","Hà Nội","100000","84","","Chủ shop","0997773517","vudiem@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Lộc Tân","contact","số 993, hẻm Hảo Ðạt, đường Hậu Vân, phường Hạ Đình, quận Thanh Xuân, thành phố Hà Nội","số 993, hẻm Hảo Ðạt","đường Hậu Vân, phường Hạ Đình, quận Thanh Xuân","Hà Nội","100000","84","","Chủ shop","0882451031","hoangloctan@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phù Tùng Khởi","contact","số 588, xóm 2, thôn 3, xã Trung Lập Thượng, huyện Củ Chi, thành phố Hồ Chí Minh","số 588, xóm 2","thôn 3, xã Trung Lập Thượng, huyện Củ Chi","Hồ Chí Minh","700000","84","","Chủ shop","0940759260","phutungkhoi@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Trầm Xuân","contact","số 71, xóm 4, thôn 5, xã Bình Hưng, huyện Bình Chánh, thành phố Hồ Chí Minh","số 71, xóm 4","thôn 5, xã Bình Hưng, huyện Bình Chánh","Hồ Chí Minh","700000","84","","Chủ shop","0934900486","nguyentramxuan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Hiệp Hà","contact","số 522, xóm 6, thôn Phú Tất, xã Phú Cường, huyện Sóc Sơn, thành phố Hà Nội","số 522, xóm 6","thôn Phú Tất, xã Phú Cường, huyện Sóc Sơn","Hà Nội","100000","84","","Chủ shop","0974794382","nguyenhiepha@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Ly Dao Thảo","contact","số 831, xóm Miên Ðinh, thôn Hưng Hùng, xã Sơn Công, huyện Ứng Hòa, thành phố Hà Nội","số 831, xóm Miên Ðinh","thôn Hưng Hùng, xã Sơn Công, huyện Ứng Hòa","Hà Nội","100000","84","","Chủ shop","0900814370","lelydaothao@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Nghi","contact","số 405, xóm 8, thôn 3, xã Minh Khai, huyện Hoài Đức, thành phố Hà Nội","số 405, xóm 8","thôn 3, xã Minh Khai, huyện Hoài Đức","Hà Nội","100000","84","","Chủ shop","0939952647","lenghi@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Giang Thảo Huệ","contact","số 414, xóm 9, thôn Di San, xã Liên Hà, huyện Đan Phượng, thành phố Hà Nội","số 414, xóm 9","thôn Di San, xã Liên Hà, huyện Đan Phượng","Hà Nội","100000","84","","Chủ shop","0944462701","huynhgiangthaohue@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Trân Kiều Thủy","contact","số 913, xóm Cương Ánh, thôn 7, xã Hòa Ninh, huyện Hòa Vang, thành phố Đà Nẵng","số 913, xóm Cương Ánh","thôn 7, xã Hòa Ninh, huyện Hòa Vang","Đà Nẵng","550000","84","","Chủ shop","0957135607","nguyentrankieuthuy@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
